"","state","county","county_fips","dem_vote_2016","rep_vote_2016","dem_vote_2020","rep_vote_2020","media_market","commuting_zone","chips_county_project","chips_county","chips_mm","chips_cz"
"1941","north carolina","greene","37079",44.53,54.03,43.78,55.68,"Greenville - New Bern - Washington, NC DMA",405,0,0,0,0
"1942","north carolina","guilford","37081",57.98,38.1,60.84,37.72,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1943","north carolina","halifax","37083",62.57,35.88,60.35,39.13,"Raleigh - Durham, NC - VA DMA",397,0,0,1,0
"1944","north carolina","harnett","37085",36.33,59.95,37.9,60.35,"Raleigh - Durham, NC - VA DMA",398,0,0,1,0
"1945","north carolina","haywood","37087",34.08,61.6,35.97,62.49,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",123,0,0,0,0
"1946","north carolina","henderson","37089",34.08,61.55,39.8,58.55,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",400,0,0,0,0
"1947","north carolina","hertford","37091",67.84,30.42,66.74,32.72,"Norfolk - Portsmouth - Newport News, VA - NC DMA",397,0,0,0,0
"1948","north carolina","hoke","37093",53.35,42.57,54.55,43.69,"Raleigh - Durham, NC - VA DMA",398,0,0,1,0
"1949","north carolina","hyde","37095",41.88,55.9,41.97,56.9,"Greenville - New Bern - Washington, NC DMA",396,0,0,0,0
"1950","north carolina","iredell","37097",29.96,66.31,33.1,65.46,"Charlotte, NC - SC DMA",394,0,0,0,0
"1951","north carolina","jackson","37099",41.22,52.74,44.76,53,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",123,0,0,0,0
"1952","north carolina","johnston","37101",33.01,63.29,37.05,61.38,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1953","north carolina","jones","37103",40.21,57.92,39.76,59.37,"Greenville - New Bern - Washington, NC DMA",402,0,0,0,0
"1954","north carolina","lee","37105",41.74,54.66,41.86,56.77,"Raleigh - Durham, NC - VA DMA",398,0,0,1,0
"1955","north carolina","lenoir","37107",47.13,50.78,47.89,51.36,"Greenville - New Bern - Washington, NC DMA",405,0,0,0,0
"1956","north carolina","lincoln","37109",24.73,71.97,26.43,72.37,"Charlotte, NC - SC DMA",394,0,0,0,0
"1957","north carolina","macon","37113",27.5,68.38,30.03,68.51,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",123,0,0,0,0
"1958","north carolina","madison","37115",34.84,60.19,37.48,61.02,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",400,0,0,0,0
"1959","north carolina","martin","37117",48.86,49.29,47.14,52.09,"Greenville - New Bern - Washington, NC DMA",396,0,0,0,0
"1960","north carolina","mcdowell","37111",23.48,73.3,25.35,73.39,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",392,0,0,0,0
"1961","north carolina","mecklenburg","37119",62.29,32.89,66.68,31.6,"Charlotte, NC - SC DMA",394,0,0,0,0
"1962","north carolina","mitchell","37121",19.71,77.59,20.65,78.42,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",400,0,0,0,0
"1963","north carolina","montgomery","37123",35.96,61.79,33.68,65.46,"Greensboro - H.Point - W.Salem, NC - VA DMA",398,0,0,0,0
"1964","north carolina","moore","37125",33.54,62.62,35.62,63.02,"Raleigh - Durham, NC - VA DMA",398,0,0,1,0
"1965","north carolina","nash","37127",48.75,48.92,49.64,49.41,"Raleigh - Durham, NC - VA DMA",406,0,0,1,0
"1966","north carolina","newhanover","37129",45.56,49.46,50.17,48.04,"Wilmington, NC DMA",399,0,0,0,0
"1967","north carolina","northampton","37131",62.39,36.37,60.03,39.46,"Raleigh - Durham, NC - VA DMA",397,0,0,1,0
"1968","north carolina","onslow","37133",30.65,64.97,33.59,63.79,"Greenville - New Bern - Washington, NC DMA",402,0,0,0,0
"1969","north carolina","orange","37135",72.78,22.54,74.82,23.74,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1970","north carolina","pamlico","37137",35.63,61.98,35.55,63.54,"Greenville - New Bern - Washington, NC DMA",402,0,0,0,0
"1971","north carolina","pasquotank","37139",49.54,47.04,49.41,49.1,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1972","north carolina","pender","37141",33.54,63.26,34.31,64.26,"Wilmington, NC DMA",399,0,0,0,0
"1973","north carolina","perquimans","37143",34.57,62.27,33.3,65.51,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1974","north carolina","person","37145",39.93,57.02,38.66,60.22,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1975","north carolina","pitt","37147",51.94,44.32,53.96,44.51,"Greenville - New Bern - Washington, NC DMA",405,0,0,0,0
"1976","north carolina","polk","37149",34.16,61.9,36.56,62.22,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",407,0,0,0,0
"1977","north carolina","randolph","37151",20.43,76.55,21.3,77.6,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1978","north carolina","richmond","37153",43.98,53.72,42.16,56.98,"Charlotte, NC - SC DMA",398,0,0,0,0
"1979","north carolina","robeson","37155",46.54,50.82,40.31,58.93,"Florence - Myrtle Beach, SC - NC DMA",398,0,0,0,0
"1980","north carolina","rockingham","37157",33.65,63.46,33.45,65.47,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1981","north carolina","rowan","37159",30.14,66.51,31.49,67.15,"Charlotte, NC - SC DMA",394,0,0,0,0
"1982","north carolina","rutherford","37161",24.79,72.16,26.53,72.3,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",407,0,0,0,0
"1983","north carolina","sampson","37163",40.68,57.23,38.32,60.84,"Raleigh - Durham, NC - VA DMA",405,0,0,1,0
"1984","north carolina","scotland","37165",52.55,44.92,48.64,50.58,"Florence - Myrtle Beach, SC - NC DMA",398,0,0,0,0
"1985","north carolina","stanly","37167",23.71,73.42,23.95,75.01,"Charlotte, NC - SC DMA",394,0,0,0,0
"1986","north carolina","stokes","37169",20.69,75.9,20.57,78.37,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1987","north carolina","surry","37171",23.26,73.52,23.8,75.16,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1988","north carolina","swain","37173",35.86,58.21,39.33,58.87,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",123,0,0,0,0
"1989","north carolina","transylvania","37175",36.7,58.87,41.38,57.03,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",400,0,0,0,0
"1990","north carolina","tyrrell","37177",41.4,56.07,41.72,57.46,"Greenville - New Bern - Washington, NC DMA",396,0,0,0,0
"1991","north carolina","union","37179",32.48,63.1,37.19,61.36,"Charlotte, NC - SC DMA",394,0,0,0,0
"1992","north carolina","vance","37181",61.22,36.7,59.2,39.96,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1993","north carolina","wake","37183",57.38,37.16,62.25,35.8,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1994","north carolina","warren","37185",65.16,32.66,62.18,36.45,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1995","north carolina","washington","37187",56.93,41.59,54.73,44.82,"Greenville - New Bern - Washington, NC DMA",396,0,0,0,0
"1996","north carolina","watauga","37189",47.15,45.68,53.14,44.85,"Charlotte, NC - SC DMA",395,0,0,0,0
"1997","north carolina","wayne","37191",42.95,54.33,43.6,55.29,"Raleigh - Durham, NC - VA DMA",405,0,0,1,0
"1998","north carolina","wilkes","37193",21.21,75.89,21.18,77.8,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1999","north carolina","wilson","37195",51.56,45.97,50.95,48.07,"Raleigh - Durham, NC - VA DMA",406,0,0,1,0
"2000","north carolina","yadkin","37197",17.93,78.76,18.89,79.97,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"2001","north carolina","yancey","37199",32.09,64.11,32.49,66.21,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",400,0,0,0,0
"2002","north dakota","adams","38001",17.73,74.63,20.33,77.3,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",408,0,0,0,0
"2003","north dakota","barnes","38003",29.88,59.13,32.7,64.12,"Fargo - Valley City, ND - MN DMA",409,0,0,0,0
"2004","north dakota","benson","38005",41.87,46.2,41.92,55.79,"Fargo - Valley City, ND - MN DMA",410,0,0,0,0
"2005","north dakota","billings","38007",9.75,81.82,11.34,85.2,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",344,0,0,0,0
"2006","north dakota","bottineau","38009",21.06,71.38,23.65,74.19,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",411,0,0,0,0
"2007","north dakota","bowman","38011",12.7,80.92,13.76,84.19,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",408,0,0,0,0
"2008","north dakota","burke","38013",11.31,85.08,11.86,86.06,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",342,0,0,0,0
"2009","north dakota","burleigh","38015",22.68,67.8,28.27,68.46,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2010","north dakota","cass","38017",38.8,49.26,46.84,49.53,"Fargo - Valley City, ND - MN DMA",279,0,0,0,0
"2011","north dakota","cavalier","38019",23.73,67.65,23.47,74.21,"Fargo - Valley City, ND - MN DMA",290,0,0,0,0
"2012","north dakota","dickey","38021",23.02,69.26,25.08,71.86,"Fargo - Valley City, ND - MN DMA",413,0,0,0,0
"2013","north dakota","divide","38023",20.1,71.12,22.05,75.21,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",342,0,0,0,0
"2014","north dakota","dunn","38025",15.96,78.96,14.63,83.45,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",344,0,0,0,0
"2015","north dakota","eddy","38027",28.84,64.26,30.37,67.72,"Fargo - Valley City, ND - MN DMA",414,0,0,0,0
"2016","north dakota","emmons","38029",10.85,84.65,11.8,86.51,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",415,0,0,0,0
"2017","north dakota","foster","38031",20.19,72.19,20.98,76.6,"Fargo - Valley City, ND - MN DMA",414,0,0,0,0
"2018","north dakota","goldenvalley","38033",10.34,83.18,13.35,84.89,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",344,0,0,0,0
"2019","north dakota","grandforks","38035",35.74,53.81,41.59,54.85,"Fargo - Valley City, ND - MN DMA",294,0,0,0,0
"2020","north dakota","grant","38037",13.4,80.23,14.99,82.91,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2021","north dakota","griggs","38039",23.56,66.96,24.64,72.56,"Fargo - Valley City, ND - MN DMA",409,0,0,0,0
"2022","north dakota","hettinger","38041",12.96,81.02,14.94,83.16,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",344,0,0,0,0
"2023","north dakota","kidder","38043",13.01,80.74,15.14,83.22,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2024","north dakota","lamoure","38045",23.34,68.85,23.75,74.13,"Fargo - Valley City, ND - MN DMA",413,0,0,0,0
"2025","north dakota","logan","38047",10.68,83.22,11.9,86.43,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",415,0,0,0,0
"2026","north dakota","mchenry","38049",17.38,72.7,18.78,78.72,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",411,0,0,0,0
"2027","north dakota","mcintosh","38051",16.25,76.07,17.94,79.24,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",415,0,0,0,0
"2028","north dakota","mckenzie","38053",14.94,78.55,15.02,82.71,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",342,0,0,0,0
"2029","north dakota","mclean","38055",20.34,72.62,22.22,75.83,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2030","north dakota","mercer","38057",13.26,80.29,15.06,82.48,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2031","north dakota","morton","38059",19.45,71.6,23.3,73.67,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2032","north dakota","mountrail","38061",29.71,62.88,30.16,67.8,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",411,0,0,0,0
"2033","north dakota","nelson","38063",31.22,59.7,32.98,64.21,"Fargo - Valley City, ND - MN DMA",410,0,0,0,0
"2034","north dakota","oliver","38065",11.7,81.61,12.1,86.12,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",412,0,0,0,0
"2035","north dakota","pembina","38067",21.6,70.03,23.6,73.85,"Fargo - Valley City, ND - MN DMA",290,0,0,0,0
"2036","north dakota","pierce","38069",20.81,69.39,23.36,74.48,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",416,0,0,0,0
"2037","north dakota","ramsey","38071",28.37,60.64,30.51,66.59,"Fargo - Valley City, ND - MN DMA",410,0,0,0,0
"2038","north dakota","ransom","38073",35.52,51.29,38.51,57.78,"Fargo - Valley City, ND - MN DMA",413,0,0,0,0
"2039","north dakota","renville","38075",15.55,76.8,16.68,80.74,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",411,0,0,0,0
"2040","north dakota","richland","38077",27.19,62.79,32.13,64.93,"Fargo - Valley City, ND - MN DMA",279,0,0,0,0
"2041","north dakota","rolette","38079",55.9,32.41,65.25,33.04,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",416,0,0,0,0
"2042","north dakota","sargent","38081",34.75,54.48,35.65,61.16,"Fargo - Valley City, ND - MN DMA",413,0,0,0,0
"2043","north dakota","sheridan","38083",12.07,82.59,12.81,84.73,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",414,0,0,0,0
"2044","north dakota","sioux","38085",61.53,21.1,67.79,21.75,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",417,0,0,0,0
"2045","north dakota","slope","38087",10,84.19,10.3,88.99,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",408,0,0,0,0
"2046","north dakota","stark","38089",14.23,79.17,16.6,80.47,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",344,0,0,0,0
"2047","north dakota","steele","38091",36.14,53.85,36.03,59.93,"Fargo - Valley City, ND - MN DMA",294,0,0,0,0
"2048","north dakota","stutsman","38093",24.6,66.15,26.87,70.23,"Fargo - Valley City, ND - MN DMA",415,0,0,0,0
"2049","north dakota","towner","38095",26.36,63.35,27,70.7,"Fargo - Valley City, ND - MN DMA",416,0,0,0,0
"2050","north dakota","traill","38097",31.55,57.59,36.1,60.98,"Fargo - Valley City, ND - MN DMA",294,0,0,0,0
"2051","north dakota","walsh","38099",25.17,64.6,27.87,69.5,"Fargo - Valley City, ND - MN DMA",290,0,0,0,0
"2052","north dakota","ward","38101",21.18,67.98,25.82,70.71,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",411,0,0,0,0
"2053","north dakota","wells","38103",17.58,75.37,18.62,79.74,"Minot - Bismarck - Dickinson, ND - MT - SD DMA",414,0,0,0,0
"2054","north dakota","williams","38105",13.55,78.62,15.13,81.9,NA,342,0,0,0,0
"2055","ohio","adams","39001",20.48,76.23,17.75,81.27,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"2056","ohio","allen","39003",28.97,66.43,29.47,68.98,"Lima, OH DMA",418,0,0,0,0
"2057","ohio","ashland","39005",23.34,71.14,24.77,73.5,"Cleveland, OH DMA",419,0,0,0,0
"2058","ohio","ashtabula","39007",38.12,57.06,37.37,60.91,"Cleveland, OH DMA",420,0,0,0,0
"2059","ohio","athens","39009",55.6,38.56,56.69,41.68,"Charleston - Huntington, WV - KY - OH DMA",421,0,0,0,0
"2060","ohio","auglaize","39011",16.85,78.97,18.04,80.68,"Dayton, OH - IN DMA",418,0,0,0,0
"2061","ohio","belmont","39013",28.23,67.82,27.62,71.2,"Wheeling - Steubenville, WV - OH DMA",422,0,0,0,0
"2062","ohio","brown","39015",22.2,74.33,20.76,78.12,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"2063","ohio","butler","39017",33.73,61.54,37.28,61.26,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"2064","ohio","carroll","39019",24.12,70.78,22.88,75.61,"Cleveland, OH DMA",423,0,0,0,0
"2065","ohio","champaign","39021",25.38,69.77,25.35,73.05,"Dayton, OH - IN DMA",424,0,0,0,0
"2066","ohio","clark","39023",37.98,57.31,37.49,60.79,"Dayton, OH - IN DMA",424,0,0,0,0
"2067","ohio","clermont","39025",26.95,68.12,30.86,67.5,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"2068","ohio","clinton","39027",21.77,74.1,22.88,75.45,"Cincinnati, OH -IN - KY DMA",425,0,0,0,0
"2069","ohio","columbiana","39029",26.91,68.56,26.79,71.65,"Youngstown, OH - PA DMA",426,0,0,0,0
"2070","ohio","coshocton","39031",25.8,69.35,24.64,73.63,"Columbus, OH DMA",423,0,0,1,0
"2071","ohio","crawford","39033",24.04,70.75,23.76,74.62,"Columbus, OH DMA",419,0,0,1,0
"2072","ohio","cuyahoga","39035",65.96,30.51,66.52,32.4,"Cleveland, OH DMA",420,0,0,0,0
"2073","ohio","darke","39037",17.54,78.53,17.44,81.09,"Dayton, OH - IN DMA",424,0,0,0,0
"2074","ohio","defiance","39039",29.51,64.25,30.86,67.27,"Toledo, OH - MI DMA",427,0,0,0,0
"2075","ohio","delaware","39041",39.35,55.43,45.8,52.63,"Columbus, OH DMA",428,0,0,1,1
"2076","ohio","erie","39043",42.73,52.29,43.37,54.94,"Cleveland, OH DMA",429,0,0,0,0
"2077","ohio","fairfield","39045",34.12,60.78,37.48,60.97,"Columbus, OH DMA",428,0,0,1,1
"2078","ohio","fayette","39047",24.54,71.63,23.59,75.11,"Columbus, OH DMA",425,0,0,1,0
"2079","ohio","franklin","39049",60.43,34.3,64.88,33.5,"Columbus, OH DMA",428,2.8e+10,1,1,1
"2080","ohio","fulton","39051",28.59,64.59,29.27,69.09,"Toledo, OH - MI DMA",427,0,0,0,0
"2081","ohio","gallia","39053",20.32,75.96,21.67,77.14,"Charleston - Huntington, WV - KY - OH DMA",421,0,0,0,0
"2082","ohio","geauga","39055",35.18,60.53,37.84,60.95,"Cleveland, OH DMA",420,0,0,0,0
"2083","ohio","greene","39057",35.36,59.3,39.26,58.74,"Dayton, OH - IN DMA",424,0,0,0,0
"2084","ohio","guernsey","39059",26.33,69.12,25.11,73.54,"Wheeling - Steubenville, WV - OH DMA",430,0,0,0,0
"2085","ohio","hamilton","39061",52.73,42.45,57.15,41.28,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"2086","ohio","hancock","39063",26.67,67.13,30.32,67.86,"Toledo, OH - MI DMA",431,0,0,0,0
"2087","ohio","hardin","39065",23.75,70.9,23.11,75.1,"Columbus, OH DMA",431,0,0,1,0
"2088","ohio","harrison","39067",23.85,72.02,23.1,75.66,"Wheeling - Steubenville, WV - OH DMA",422,0,0,0,0
"2089","ohio","henry","39069",26.96,66.76,27.51,70.98,"Toledo, OH - MI DMA",427,0,0,0,0
"2090","ohio","highland","39071",20.39,75.78,19.31,79.68,"Cincinnati, OH -IN - KY DMA",425,0,0,0,0
"2091","ohio","hocking","39073",29.4,66.19,28.07,70.44,"Columbus, OH DMA",428,0,0,1,1
"2092","ohio","holmes","39075",16.18,78.89,15.4,83.39,"Cleveland, OH DMA",423,0,0,0,0
"2093","ohio","huron","39077",28.96,65.34,28.54,69.72,"Cleveland, OH DMA",429,0,0,0,0
"2094","ohio","jackson","39079",23.56,72.66,22.38,76.44,"Charleston - Huntington, WV - KY - OH DMA",432,0,0,0,0
"2095","ohio","jefferson","39081",30.05,65.58,30.03,68.43,"Wheeling - Steubenville, WV - OH DMA",422,0,0,0,0
"2096","ohio","knox","39083",28.48,66.69,27.36,71.15,"Columbus, OH DMA",428,0,0,1,1
"2097","ohio","lake","39085",39.91,55.28,42.54,56.15,"Cleveland, OH DMA",420,0,0,0,0
"2098","ohio","lawrence","39087",26.21,70.24,26.63,72.19,"Charleston - Huntington, WV - KY - OH DMA",226,0,0,0,0
"2099","ohio","licking","39089",33.08,61.91,35.09,63.17,"Columbus, OH DMA",428,0,0,1,1
"2100","ohio","logan","39091",21.54,73.97,21.63,76.87,"Dayton, OH - IN DMA",431,0,0,0,0
"2101","ohio","lorain","39093",47.63,47.54,48.06,50.51,"Cleveland, OH DMA",420,0,0,0,0
"2102","ohio","lucas","39095",56.1,38.32,57.53,40.75,"Toledo, OH - MI DMA",427,0,0,0,0
"2103","ohio","madison","39097",27.64,67.27,28.7,69.68,"Columbus, OH DMA",428,0,0,1,1
"2104","ohio","mahoning","39099",49.87,46.59,48.45,50.35,"Youngstown, OH - PA DMA",426,0,0,0,0
"2105","ohio","marion","39101",30.12,64.44,29.73,68.38,"Columbus, OH DMA",419,0,0,1,0
"2106","ohio","medina","39103",35.22,59.98,37.61,61.04,"Cleveland, OH DMA",420,0,0,0,0
"2107","ohio","meigs","39105",22.63,73.2,22.76,75.94,"Charleston - Huntington, WV - KY - OH DMA",421,0,0,0,0
"2108","ohio","mercer","39107",15.58,80.58,16.96,81.87,"Dayton, OH - IN DMA",418,0,0,0,0
"2109","ohio","miami","39109",24.88,70.31,27.02,71.36,"Dayton, OH - IN DMA",424,0,0,0,0
"2110","ohio","monroe","39111",24.46,71.64,22.45,76.43,"Wheeling - Steubenville, WV - OH DMA",422,0,0,0,0
"2111","ohio","montgomery","39113",47.24,47.97,50.3,48.06,"Dayton, OH - IN DMA",424,0,0,0,0
"2112","ohio","morgan","39115",26.94,68.77,25.19,73.62,"Columbus, OH DMA",430,0,0,1,0
"2113","ohio","morrow","39117",22.73,72.2,21.93,76.27,"Columbus, OH DMA",419,0,0,1,0
"2114","ohio","muskingum","39119",30.07,65.03,29.58,68.87,"Zanesville, OH DMA",430,0,0,0,0
"2115","ohio","noble","39121",20.31,75.65,18.45,80.96,"Wheeling - Steubenville, WV - OH DMA",430,0,0,0,0
"2116","ohio","ottawa","39123",37.29,56.95,37.52,60.93,"Toledo, OH - MI DMA",429,0,0,0,0
"2117","ohio","paulding","39125",23.13,71.85,23.38,74.85,"Ft. Wayne, IN - OH DMA",427,0,0,0,0
"2118","ohio","perry","39127",27.6,68.21,24.58,74.1,"Columbus, OH DMA",428,0,0,1,1
"2119","ohio","pickaway","39129",26.39,69.01,25.84,72.84,"Columbus, OH DMA",428,0,0,1,1
"2120","ohio","pike","39131",29.79,66.52,25.06,73.78,"Columbus, OH DMA",432,0,0,1,0
"2121","ohio","portage","39133",42.55,52.5,43.03,55.5,"Cleveland, OH DMA",420,0,0,0,0
"2122","ohio","preble","39135",21.03,75.11,20.6,78.05,"Dayton, OH - IN DMA",424,0,0,0,0
"2123","ohio","putnam","39137",15.57,79.72,16.04,82.39,"Toledo, OH - MI DMA",418,0,0,0,0
"2124","ohio","richland","39139",29.13,66.27,29.41,69.15,"Cleveland, OH DMA",419,0,0,0,0
"2125","ohio","ross","39141",34.09,61.4,31.7,66.9,"Columbus, OH DMA",432,0,0,1,0
"2126","ohio","sandusky","39143",35.41,58.18,35.23,62.83,"Toledo, OH - MI DMA",429,0,0,0,0
"2127","ohio","scioto","39145",29.66,66.76,28.33,70.55,"Charleston - Huntington, WV - KY - OH DMA",432,0,0,0,0
"2128","ohio","seneca","39147",30.87,61.8,32.03,66.2,"Toledo, OH - MI DMA",431,0,0,0,0
"2129","ohio","shelby","39149",17.87,78.31,17.68,80.85,"Dayton, OH - IN DMA",424,0,0,0,0
"2130","ohio","stark","39151",38.89,56.15,39.97,58.51,"Cleveland, OH DMA",423,0,0,0,0
"2131","ohio","summit","39153",52.04,43.42,54.08,44.51,"Cleveland, OH DMA",420,0,0,0,0
"2132","ohio","trumbull","39155",44.79,51.05,44.08,54.65,"Youngstown, OH - PA DMA",426,0,0,0,0
"2133","ohio","tuscarawas","39157",29.52,65.19,29.28,69.2,"Cleveland, OH DMA",423,0,0,0,0
"2134","ohio","union","39159",28.14,65.97,33.31,64.79,"Columbus, OH DMA",428,0,0,1,1
"2135","ohio","vanwert","39161",19.59,76.03,20.49,77.85,"Ft. Wayne, IN - OH DMA",418,0,0,0,0
"2136","ohio","vinton","39163",24.55,70.57,22.07,76.82,"Charleston - Huntington, WV - KY - OH DMA",432,0,0,0,0
"2137","ohio","warren","39165",28.76,66.21,33.85,64.65,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"2138","ohio","washington","39167",26.9,68.75,28.86,69.64,"Parkersburg, WV - OH DMA",430,0,0,0,0
